RT,Avai,Thr,Late,Place
2107.2,78.2,36.5,0,2
1392.9,35.8,18.3,0,1
3074.0,11.3,10.3,0,3
2296.0,41.8,10.5,0,2
1140.2,33.9,27.5,0,0
2201.3,9.3,14.5,0,3
3851.5,38.9,29.8,0,3
1117.8,65.1,26.9,0,3
4122.5,80.4,24.4,0,1
1134.5,43.4,10.3,0,0
225.7,62.3,23.4,0,0
301.1,22.1,35.5,0,2
582.5,32.0,23.9,0,3
1653.0,23.8,5.7,0,0
1091.1,25.3,41.0,0,0
1088.1,49.9,0.5,0,2
1844.7,79.3,12.8,0,2
2955.5,35.1,0.7,0,2
1179.8,26.3,26.4,0,3
2533.3,69.5,13.3,0,3
2981.7,59.0,21.9,0,2
3860.2,7.0,18.6,0,3
4868.0,64.9,41.4,0,1
2586.6,17.6,9.9,0,3
4590.8,16.9,33.8,0,1
2164.3,79.1,29.8,0,0
1536.2,15.3,32.9,0,2
4186.7,7.4,14.9,0,2
2575.1,10.2,14.9,0,2
541.6,21.3,19.9,0,0
343.9,72.4,39.9,0,0
3425.9,33.3,20.5,0,3
1993.2,67.0,1.9,0,1
811.5,58.2,25.1,0,3
47.3,35.5,6.3,0,3
3674.3,16.9,3.4,0,3
224.9,12.8,42.6,0,2
4704.5,30.8,22.3,0,1
3212.0,7.1,10.8,0,3
4347.4,28.8,44.6,0,3
2795.9,18.9,15.4,0,3
3121.7,83.3,39.5,0,2
2484.6,78.3,44.3,0,0
3798.1,50.7,14.4,0,2
4156.3,36.8,2.7,0,1
1769.0,41.7,3.4,0,1
1430.1,48.0,0.6,0,1
691.6,42.9,1.4,0,3
52.2,41.4,27.9,0,2
3726.8,43.9,10.5,0,0
1561.1,11.6,29.5,0,0
1687.1,17.4,12.4,0,0
2896.2,50.8,20.7,0,2
1391.8,19.0,4.3,0,1
818.9,87.5,31.2,0,1
1896.8,54.7,24.5,0,1
2694.4,27.1,4.6,0,3
2406.7,35.1,3.2,0,1
1569.8,21.1,26.5,0,0
3777.7,23.9,12.2,0,0
3024.2,57.8,17.4,0,1
958.4,78.2,10.9,0,3
1908.2,39.7,22.2,0,1
3283.8,53.0,30.0,0,3
3440.8,50.2,8.6,0,0
4326.5,61.4,27.0,0,2
1299.2,22.6,14.7,0,3
934.0,64.1,26.0,0,1
1829.5,87.0,22.9,0,2
3888.2,30.7,22.6,0,0
2443.4,88.8,0.4,0,0
5103.6,74.4,35.2,0,1
1756.3,64.8,4.0,0,2
2368.4,69.2,0.2,0,2
1040.2,8.7,2.9,0,2
1834.5,72.8,21.5,0,1
4687.8,30.9,6.2,0,2
285.7,44.7,26.6,0,1
1077.7,72.6,3.8,0,2
1814.8,6.2,21.0,0,2
1236.8,68.7,6.8,0,1
187.4,18.5,9.6,0,2
2766.2,22.4,24.2,0,1
1051.4,25.0,4.7,0,2
2008.9,72.9,35.1,0,1
1811.4,25.4,11.3,0,0
2010.7,86.2,19.1,0,1
1912.8,32.0,30.2,0,0
4937.4,72.7,4.1,0,1
2962.7,15.8,23.8,0,1
731.3,6.5,39.0,0,0
2194.7,48.8,35.6,0,3
1485.2,72.6,26.7,0,0
339.7,66.3,23.2,0,3
1460.0,84.2,7.1,0,0
3238.7,75.6,19.2,0,1
3642.8,60.9,21.4,0,1
1487.7,65.6,30.9,0,3
2186.8,28.0,17.4,0,0
3640.9,57.9,3.4,0,2
2698.8,65.9,6.0,0,3
1642.3,82.8,32.4,0,1
2866.8,75.5,13.7,0,0
2517.3,54.4,22.8,0,0
4040.8,22.0,40.3,0,3
3830.9,85.4,21.4,0,1
1101.8,17.1,7.9,0,2
3680.7,89.6,22.8,0,3
1865.3,37.3,7.5,0,3
1775.2,14.6,22.5,0,3
2586.0,51.8,31.1,0,3
1829.3,12.9,16.3,0,2
3140.4,24.5,26.4,0,0
924.3,25.2,16.5,0,2
3733.1,9.8,35.1,0,2
3344.4,39.1,31.9,0,2
3836.3,34.6,8.9,0,3
3493.8,34.4,38.4,0,0
970.9,69.9,9.5,0,3
2041.7,86.1,23.5,0,0
3246.4,34.4,44.0,0,3
130.2,49.8,24.8,0,3
150.1,6.6,22.0,0,3
609.6,81.7,29.1,0,1
4868.6,77.9,29.4,0,0
2103.4,57.9,10.8,0,1
1483.9,83.7,40.9,0,0
830.5,82.3,5.8,0,3
4558.5,68.5,9.6,0,2
3365.5,44.9,20.1,0,3
1720.0,72.1,9.0,0,2
3297.6,52.1,34.3,0,3
644.5,35.9,21.5,0,1
2136.3,37.7,21.9,0,0
2289.8,85.9,4.8,0,3
1781.6,67.0,30.6,0,2
1648.7,59.9,18.7,0,2
2819.8,13.6,3.1,0,2
395.6,19.1,8.1,0,0
1572.4,50.6,5.4,0,2
449.5,44.5,1.4,0,1
2474.2,36.3,45.0,0,1
2262.9,68.8,20.8,0,3
2450.1,72.2,28.0,0,0
3168.8,26.6,33.0,0,0
2149.5,80.4,25.6,0,2
191.2,74.3,5.6,0,1
2662.1,61.1,4.8,0,0
1071.0,45.6,12.6,0,2
1811.5,63.9,13.6,0,3
5185.8,41.9,1.8,0,3
1451.5,87.9,9.0,0,0
2810.0,45.9,24.6,0,2
3327.2,49.6,25.6,0,3
2195.6,49.7,37.7,0,1
2470.5,38.9,6.5,0,0
608.6,58.4,32.7,0,1
1782.5,69.0,12.2,0,2
4174.6,15.5,2.6,0,0
3332.2,20.7,29.4,0,0
4294.2,20.2,24.5,0,2
2099.1,77.9,27.7,0,3
326.1,72.8,9.2,0,2
38.9,91.2,34.0,0,0
4455.0,14.6,9.1,0,0
3900.4,50.4,15.2,0,3
1121.3,34.4,27.6,0,2
270.2,59.4,13.7,0,0
1364.1,51.4,2.1,0,1
653.6,25.1,27.4,0,3
2791.1,76.3,11.6,0,2
3420.6,27.1,11.9,0,1
1380.3,7.1,38.5,0,2
141.6,35.3,24.9,0,1
3851.9,12.6,38.2,0,2
4289.6,46.5,26.9,0,1
1195.0,29.3,28.1,0,0
2499.7,44.0,17.8,0,1
2709.8,32.2,16.2,0,1
423.0,56.6,2.6,0,3
973.2,85.6,27.3,0,1
3769.2,46.5,14.4,0,1
4140.8,75.5,9.3,0,3
1323.1,78.7,3.6,0,0
3504.3,54.2,25.1,0,0
1049.1,57.6,12.4,0,1
3025.1,26.2,3.6,0,2
4960.5,92.0,7.4,0,2
1406.1,64.2,3.4,0,2
1562.0,41.0,2.0,0,2
4512.1,26.3,27.6,0,1
3343.8,17.7,19.9,0,3
3186.0,23.6,14.4,0,0
2639.1,16.0,17.8,0,2
1371.5,69.4,7.9,0,0
2390.2,52.0,18.6,0,1
3597.3,69.4,18.1,0,1
4220.9,43.0,30.1,0,1
2412.4,21.7,21.6,0,2
4528.5,40.9,18.2,0,1
2031.9,12.9,3.0,0,2
799.3,14.4,15.1,0,0
1497.9,85.3,4.3,0,2
4511.7,70.9,23.6,0,2
2867.9,42.4,21.2,0,1
3331.4,36.7,12.3,0,2
659.9,22.2,1.0,0,0
2597.1,17.5,16.1,0,2
2953.3,13.1,22.2,0,0
4494.6,49.8,30.7,0,0
2884.7,44.8,29.6,0,1
264.1,49.9,25.4,0,2
2267.8,38.4,31.7,0,2
130.0,75.6,37.0,0,3
507.1,70.3,13.7,0,1
3103.9,65.3,4.4,0,2
2165.2,32.3,39.0,0,1
1603.4,65.6,10.2,0,3
890.9,55.5,24.2,0,1
2875.0,73.9,22.5,0,2
2569.1,45.9,11.5,0,2
719.6,59.0,23.9,0,2
4273.5,21.0,2.7,0,1
4855.2,51.7,7.1,0,3
1289.4,71.7,31.0,0,1
4168.1,12.5,18.8,0,2
2818.0,30.2,18.6,0,1
5321.6,34.4,33.6,0,2
4173.4,31.5,20.4,0,1
4212.9,76.6,20.7,0,0
2386.7,57.5,8.0,0,3
3392.8,69.8,16.0,0,1
2328.3,30.5,4.3,0,0
3979.5,57.7,23.0,0,2
650.2,68.7,0.2,0,3
2859.3,73.7,27.1,0,2
2611.9,34.0,2.8,0,1
1960.0,70.7,20.7,0,2
2333.4,57.9,6.0,0,2
4296.0,63.0,4.6,0,2
3068.5,11.5,23.0,0,0
3560.9,74.2,6.7,0,2
2161.7,90.8,15.7,0,2
775.0,11.2,20.3,0,1
1377.2,82.6,24.0,0,2
903.5,83.5,11.9,0,0
2748.3,36.5,9.7,0,0
4344.4,52.7,37.6,0,1
2974.4,65.6,32.9,0,2
3328.6,37.5,34.4,0,0
482.4,76.8,17.7,0,0
30.7,64.7,23.0,0,1
2004.0,66.5,24.3,0,2
3422.9,55.6,18.1,0,3
1527.5,21.7,39.5,0,1
869.0,75.4,19.4,0,2
3678.6,46.0,1.3,0,2
536.8,38.3,20.9,0,0
2475.2,7.0,32.0,0,2
3106.8,30.8,39.5,0,3
1326.3,6.4,38.8,0,2
2687.8,70.7,2.8,0,0
2246.6,83.0,33.6,0,3
1512.3,19.4,29.7,0,0
1455.6,26.2,41.3,0,0
3412.2,55.7,21.7,0,0
1989.7,8.6,9.2,0,2
1276.5,46.6,31.8,0,2
1893.6,12.7,7.5,0,2
2427.2,63.7,23.6,0,0
3582.6,12.3,0.9,0,3
2009.4,7.6,13.2,0,1
2498.1,86.7,28.1,0,3
4232.3,18.0,23.7,0,0
1209.4,57.4,16.8,0,2
3663.4,35.1,12.8,0,0
3505.3,67.8,16.9,0,2
2032.2,53.4,17.6,0,0
4925.2,38.6,25.9,0,1
1781.8,26.6,10.3,0,1
4073.6,37.2,32.2,0,3
3866.4,26.8,28.6,0,1
1013.1,57.7,31.6,0,2
3255.4,74.8,2.4,0,0
450.6,77.0,8.8,0,1
4693.9,56.7,3.9,0,0
1228.4,66.4,1.6,0,1
1796.9,51.7,29.8,0,0
3145.3,14.0,14.2,0,0
3461.9,80.4,22.2,0,2
3221.9,97.3,42.5,0,3
4758.7,27.8,11.6,0,0
2246.9,56.0,1.4,0,1
3737.0,98.7,2.5,0,2
381.4,15.5,25.0,0,2
923.6,56.7,35.8,0,2
3471.5,8.7,23.8,0,3
830.2,46.3,35.8,0,3
2090.5,18.1,12.8,0,0
2277.1,41.4,30.6,0,2
1350.6,14.5,13.1,0,2
3005.5,35.7,12.6,0,1
2076.7,71.3,0.2,0,0
291.0,5.9,27.3,0,1
4013.4,35.0,6.1,0,2
1900.9,33.4,39.5,0,2
2551.8,76.3,24.3,0,1
1138.7,65.0,11.1,0,2
4629.5,54.7,23.0,0,0
1410.8,13.9,15.5,0,2
2894.8,14.2,15.7,0,2
1773.9,52.5,33.5,0,0
3772.6,30.7,24.9,0,1
3731.2,69.2,2.8,0,2
3727.0,16.4,22.6,0,2
3928.6,19.4,5.4,0,0
2755.5,61.5,2.0,0,1
2160.3,70.9,24.8,0,0
3681.8,10.9,37.8,0,0
2708.7,6.1,4.5,0,0
3424.6,65.1,27.5,0,1
3913.4,62.1,9.4,0,1
1881.1,71.2,26.1,0,2
2010.2,12.7,23.1,0,2
1771.9,55.2,23.4,0,1
4801.6,80.4,32.8,0,1
3172.0,10.1,22.4,0,0
232.3,50.7,16.2,0,3
3239.9,46.4,32.4,0,2
308.5,60.8,19.2,0,3
1744.7,32.8,24.6,0,3
2480.8,66.8,1.5,0,0
746.3,60.2,43.0,0,0
4331.7,28.5,11.5,0,2
2351.0,49.6,20.3,0,2
3515.2,13.3,33.6,0,0
1929.2,52.5,10.2,0,2
2198.6,21.2,22.0,0,1
555.9,39.0,6.6,0,3
522.8,71.9,2.2,0,0
3568.1,73.9,39.5,0,3
3905.4,73.2,4.9,0,1
1177.2,72.9,20.4,0,2
3601.7,14.5,31.9,0,0
247.3,23.9,6.6,0,2
4719.9,63.7,36.9,0,3
1362.7,6.7,18.2,0,0
2675.4,78.5,10.8,0,3
729.6,57.3,29.3,0,1
785.0,70.7,32.7,0,2
432.7,59.5,32.2,0,1
2583.9,57.7,23.3,0,0
989.6,11.6,36.0,0,1
3726.0,74.5,31.8,0,1
3185.4,67.4,18.7,0,1
3312.6,51.1,10.0,0,3
3178.9,89.5,33.7,0,3
943.9,54.8,25.4,0,1
1338.2,19.2,16.7,0,0
1332.0,89.6,32.4,0,2
3052.2,54.6,19.6,0,1
4091.6,55.1,7.6,0,3
3800.0,42.6,33.3,0,3
3661.6,55.5,4.6,0,3
2084.9,42.2,13.5,0,2
5192.7,27.2,25.8,0,2
2476.1,20.2,26.1,0,3
1846.0,42.6,29.6,0,0
2046.6,49.4,1.3,0,1
1413.4,33.3,25.1,0,1
493.9,35.7,3.7,0,0
4549.9,59.8,14.1,0,0
2297.2,81.1,42.1,0,3
2470.4,38.6,4.2,0,2
321.6,31.6,37.2,0,1
1612.0,10.9,5.5,0,0
1279.6,55.1,1.5,0,2
2140.4,92.4,26.3,0,1
239.5,17.0,15.5,0,2
174.4,31.6,33.3,0,0
2768.3,26.4,4.0,0,0
772.9,63.3,17.6,0,3
1601.6,72.4,4.3,0,3
1141.8,88.6,25.3,0,1
727.4,21.9,3.0,0,1
4507.8,52.2,36.2,0,2
3761.2,52.0,18.2,0,1
1226.3,50.2,27.0,0,0
3044.1,42.6,5.6,0,1
1698.3,43.0,34.3,0,2
1098.7,74.5,16.6,0,0
1838.4,10.7,25.4,0,2
2658.9,74.0,19.0,0,3
2886.9,56.5,34.6,0,0
3038.9,75.5,8.1,0,2
4294.2,44.8,36.6,0,0
2926.9,49.6,2.6,0,1
1666.5,46.7,13.7,0,0
529.4,55.4,29.2,0,0
2615.9,75.6,0.3,0,2
2949.7,45.9,17.3,0,2
2613.3,35.3,24.6,0,3
3221.1,17.3,26.3,0,3
3931.6,61.5,44.8,0,2
1216.8,6.9,26.9,0,2
2448.9,48.4,5.7,0,0
2413.0,43.4,17.8,0,0
2608.3,56.9,34.4,0,3
1412.2,8.7,23.4,0,2
1286.6,52.1,20.2,0,1
2376.3,95.4,22.4,0,3
1820.5,77.0,41.8,0,0
700.5,35.9,21.6,0,1
502.5,77.6,11.7,0,0
1264.5,20.1,41.7,0,0
3598.1,45.3,6.7,0,0
2929.3,29.5,13.4,0,0
662.2,50.3,1.1,0,3
736.5,64.2,41.8,0,3
1898.3,61.8,29.2,0,0
920.4,51.9,18.5,0,3
613.8,51.6,11.8,0,0
4493.5,10.8,25.3,0,1
2002.3,82.3,0.3,0,1
1364.7,29.8,4.3,0,2
2997.0,79.2,16.5,0,3
2882.2,32.8,4.5,0,3
247.4,85.5,29.4,0,3
704.4,72.5,19.3,0,1
774.9,11.2,6.7,0,0
1539.8,31.8,22.0,0,0
3157.0,81.1,20.5,0,1
3634.6,35.8,5.9,0,3
217.7,72.3,20.8,0,2
2666.8,42.1,41.4,0,3
2585.5,77.2,11.6,0,2
1552.3,74.8,28.1,0,1
3793.6,80.0,17.5,0,0
3296.7,47.3,16.5,0,2
4221.4,72.6,1.0,0,0
2244.7,16.6,37.6,0,2
2791.3,38.5,20.8,0,0
1749.8,32.5,28.8,0,2
1370.0,20.9,16.6,0,1
4611.7,9.0,2.7,0,2
2967.7,43.0,5.6,0,1
1247.9,59.6,17.4,0,1
3874.6,77.0,19.3,0,2
155.2,61.5,13.9,0,3
3193.3,18.2,2.0,0,3
3257.6,52.6,7.4,0,0
2150.3,35.7,26.3,0,3
150.3,25.0,15.0,0,2
4020.7,30.3,26.7,0,0
1156.8,25.8,30.2,0,3
3795.7,25.1,22.6,0,2
3390.0,26.9,17.0,0,0
1097.8,84.8,41.2,0,1
1227.9,49.9,26.7,0,2
2828.0,46.7,29.9,0,3
1826.7,55.7,6.6,0,2
3348.4,75.8,23.1,0,1
3278.6,39.2,39.6,0,2
209.8,25.8,33.9,0,0
245.7,77.6,2.6,0,2
1547.1,63.1,11.9,0,3
2198.6,46.4,40.7,0,0
773.3,7.3,24.1,0,2
525.9,31.1,4.9,0,2
4811.5,16.4,21.8,0,3
4723.7,75.9,13.8,0,0
1790.1,17.2,23.5,0,2
3038.4,8.6,0.3,0,3
1894.1,80.4,21.0,0,0
3080.0,31.3,14.0,0,0
52.0,45.2,27.1,0,2
2613.8,35.5,36.3,0,2
5182.8,26.3,30.6,0,1
206.2,94.0,40.4,0,0
2941.3,48.5,20.8,0,1
359.2,56.2,6.9,0,3
189.2,20.3,33.2,0,3
3083.7,66.9,10.0,0,3
518.2,5.9,28.1,0,1
808.5,22.5,33.9,0,3
1377.3,50.9,6.0,0,3
2917.0,76.0,32.6,0,2
2259.7,76.8,12.6,0,3
1837.3,88.5,24.1,0,0
2649.4,69.6,29.3,0,0
3261.3,71.3,19.0,0,2
187.0,41.8,1.0,0,0
2218.6,32.7,22.4,0,2
2571.2,46.3,13.7,0,3
210.6,18.8,30.8,0,1
1210.1,78.3,12.9,0,0
2849.4,69.7,27.9,0,0
3664.0,42.9,12.0,0,0
1227.9,42.4,14.0,0,2
4095.2,74.8,0.8,0,1
609.3,25.6,30.9,0,3
2929.8,56.0,1.0,0,2
1366.6,35.1,28.4,0,0
3684.6,40.5,3.7,0,2
2250.1,86.0,12.5,0,1
190.3,83.2,33.8,0,3
1568.6,69.8,2.9,0,1
1012.8,58.1,26.7,0,3
2850.3,61.0,2.6,0,2
3149.1,42.8,7.0,0,0
1474.7,71.5,13.5,0,1
2702.8,71.5,20.7,0,3
1282.1,37.4,2.2,0,3
1929.6,10.6,8.5,0,0
3929.5,76.4,40.9,0,3
3935.4,30.6,25.2,0,3
2364.9,90.2,3.9,0,2
165.2,38.3,4.1,0,3
4789.4,31.3,39.8,0,1
1156.8,70.9,12.1,0,3
625.2,65.4,31.3,0,3
2239.7,15.2,41.4,0,2
949.6,40.8,36.0,0,0
1027.9,87.0,18.8,0,2
1858.8,49.7,40.2,0,3
2121.8,20.3,29.2,0,3
2672.2,21.3,1.8,0,0
1234.7,76.4,22.5,0,1
3324.7,48.1,2.9,0,1
1789.5,43.3,29.1,0,2
1076.7,17.1,31.3,0,0
1929.2,45.4,12.4,0,1
1294.8,35.0,31.1,0,1
3054.3,54.9,4.2,0,0
1990.0,5.8,9.6,0,3
779.7,47.1,25.8,0,0
588.6,32.2,1.6,0,0
4544.7,41.5,17.7,0,2
959.9,48.2,20.5,0,1
1560.8,28.1,3.4,0,0
757.3,41.7,30.2,0,3
3487.0,9.1,3.8,0,3
3867.0,54.0,23.9,0,1
2781.9,28.9,34.8,0,3
1607.8,28.7,34.5,0,0
698.2,31.4,21.7,0,1
1126.7,65.1,31.8,0,1
585.8,47.2,0.3,0,2
4310.7,69.9,33.4,0,0
3747.9,87.7,21.0,0,3
1698.4,8.9,11.8,0,1
604.1,59.0,3.5,0,2
2875.9,76.5,26.3,0,3
1074.0,80.9,23.9,0,2
1136.6,6.0,12.1,0,2
1802.7,36.3,26.6,0,1
1973.3,29.3,19.6,0,0
1226.4,73.1,26.0,0,1
3525.5,59.1,13.3,0,0
3079.1,61.8,11.2,0,1
340.1,20.5,3.8,0,2
1461.7,46.9,3.7,0,2
2007.4,18.8,34.6,0,2
2538.9,72.2,7.0,0,0
1806.4,52.4,26.4,0,1
2049.1,6.6,33.1,0,2
1319.6,86.3,4.9,0,1
4452.1,40.9,21.7,0,3
221.2,45.8,15.1,0,2
2248.2,26.5,28.9,0,0
3112.3,22.5,6.1,0,0
1774.9,10.1,20.6,0,3
2637.9,68.0,8.1,0,3
1003.2,62.2,19.8,0,2
4882.1,56.7,13.1,0,3
1679.8,9.0,11.4,0,0
456.1,93.0,11.0,0,0
1882.4,31.1,13.6,0,0
2107.3,78.8,18.3,0,2
1323.3,21.3,8.6,0,0
1257.7,37.9,18.7,0,2
2342.5,30.9,10.8,0,1
1249.4,77.5,5.1,0,3
2538.7,77.6,28.8,0,3
3350.7,22.6,37.2,0,2
466.2,62.7,8.3,0,2
469.2,34.6,3.2,0,3
787.6,22.8,20.4,0,3
3613.0,25.9,4.5,0,0
1610.0,21.6,10.4,0,1
2655.9,9.1,4.5,0,3
2609.2,21.1,19.1,0,3
5379.2,80.8,19.3,0,2
2654.5,9.4,0.1,0,0
2962.8,21.2,5.7,0,3
1934.8,18.2,32.2,0,1
968.9,25.5,11.6,0,3
293.7,62.3,35.0,0,0
473.5,33.2,12.6,0,0
1664.7,43.6,23.9,0,1
601.8,76.4,2.8,0,0
1570.7,60.6,37.5,0,1
3774.8,28.7,31.2,0,1
4157.7,55.2,6.2,0,2
1821.3,8.6,2.7,0,2
3036.0,60.3,32.2,0,0
2582.5,40.1,44.6,0,0
1414.4,74.9,27.2,0,0
4541.0,58.7,7.9,0,0
3953.5,81.8,18.0,0,0
2709.2,30.9,31.7,0,3
3647.8,59.2,27.6,0,1
1342.6,77.6,17.6,0,1
2451.4,58.1,32.3,0,3
157.5,31.4,17.0,0,0
1312.9,83.6,20.0,0,2
2401.1,32.3,22.5,0,0
1180.0,53.9,15.0,0,0
1183.1,19.9,35.5,0,3
2954.9,45.6,24.1,0,1
3356.0,71.0,27.5,0,3
451.0,43.1,23.0,0,0
3373.0,8.6,2.5,0,1
3698.2,30.2,21.8,0,1
4449.0,48.8,14.4,0,2
1120.0,30.8,39.2,0,2
665.1,24.9,31.2,0,0
3818.3,12.1,2.2,0,2
934.7,65.3,0.4,0,0
2171.2,67.5,8.4,0,2
3257.2,66.7,1.0,0,3
1231.7,76.1,8.4,0,2
1717.2,88.6,1.7,0,0
3948.1,27.4,29.6,0,1
382.0,36.3,18.6,0,0
3284.1,18.3,30.1,0,1
2365.8,15.3,4.0,0,1
4203.3,51.1,23.3,0,1
4440.7,68.0,4.4,0,3
380.5,25.4,31.6,0,2
3463.8,67.7,44.2,0,0
331.5,11.8,39.2,0,2
3220.7,55.0,1.3,0,3
1150.7,56.0,28.6,0,1
3499.8,25.9,24.3,0,1
2100.2,9.6,3.0,0,2
890.9,68.4,32.9,0,2
3766.8,54.9,2.6,0,1
3754.6,39.1,24.0,0,2
1882.1,48.3,27.5,0,3
3692.7,7.7,11.8,0,0
3025.2,76.5,10.5,0,3
623.2,74.1,10.2,0,1
4043.9,5.5,3.3,0,0
2101.0,72.1,8.5,0,3
2557.1,28.5,6.3,0,0
3934.5,7.6,21.9,0,1
531.2,32.6,26.5,0,3
2759.4,64.4,30.7,0,1
2170.6,68.3,7.1,0,2
1302.9,40.3,6.3,0,3
2826.4,72.7,19.2,0,0
2302.5,37.1,21.2,0,2
154.7,77.1,31.1,0,3
1715.0,26.2,1.7,0,1
4078.3,69.4,5.1,0,3
4213.4,72.4,25.1,0,0
2671.3,65.0,15.4,0,2
422.3,28.1,10.0,0,1
3188.9,52.5,34.9,0,3
3370.8,23.6,40.4,0,3
2671.8,38.8,29.3,0,1
2210.4,26.5,27.0,0,1
75.6,40.1,24.2,0,1
2810.8,45.8,8.4,0,0
2204.9,36.0,20.3,0,1
4710.3,15.5,36.0,0,0
399.1,52.2,6.7,0,0
1282.0,45.8,38.0,0,0
1243.8,67.8,14.0,0,3
3072.0,52.5,12.0,0,2
3310.0,92.9,21.9,0,1
1508.7,67.7,14.3,0,0
1177.8,62.0,10.3,0,2
1547.3,35.8,3.6,0,0
3694.3,21.5,12.8,0,3
2093.3,57.6,4.0,0,3
1482.8,62.5,16.5,0,1
676.0,46.2,32.5,0,1
2739.2,17.1,1.8,0,0
63.4,82.2,25.0,0,1
1855.0,30.5,33.6,0,0
773.9,68.5,13.2,0,1
2194.3,7.4,20.7,0,0
849.0,72.1,33.2,0,3
3021.7,49.5,29.5,0,0
1154.0,32.7,6.3,0,0
3627.0,46.5,12.2,0,2
1432.0,51.7,8.5,0,2
3227.6,80.0,26.9,0,2
4855.9,24.0,18.3,0,2
2328.6,57.6,30.3,0,1
1009.4,71.3,30.3,0,0
913.2,56.3,39.1,0,1
1878.3,40.2,39.3,0,2
3176.9,47.6,0.3,0,1
377.3,22.6,18.4,0,3
1894.5,38.3,22.8,0,3
1510.3,34.6,20.2,0,3
370.3,34.7,11.0,0,2
2834.2,67.6,43.7,0,3
4332.9,29.4,1.3,0,0
2952.1,16.5,29.3,0,2
2599.0,66.1,17.3,0,2
2915.9,57.8,0.8,0,3
2142.3,10.3,1.6,0,3
619.8,38.5,19.0,0,1
3363.9,63.3,34.2,0,0
3668.8,74.5,30.8,0,1
2598.8,41.7,25.6,0,0
3178.2,60.5,38.3,0,2
3114.0,21.1,4.9,0,0
3148.1,11.8,25.7,0,0
1918.0,63.5,44.0,0,0
226.4,12.6,13.9,0,3
266.7,58.0,12.3,0,1
3528.1,45.2,13.2,0,2
816.1,17.0,29.9,0,1
3571.2,37.6,28.5,0,3
3772.7,30.7,20.0,0,3
2978.8,42.6,24.6,0,0
1532.8,23.9,28.8,0,2
3527.0,38.0,3.0,0,0
4647.4,42.9,31.3,0,1
1867.7,43.8,3.9,0,0
4842.0,38.5,2.0,0,2
1900.5,63.3,15.5,0,3
5070.5,63.2,8.7,0,3
2308.9,87.0,5.3,0,1
1834.8,85.1,34.5,0,3
2668.9,24.9,29.3,0,1
3187.3,35.3,20.6,0,3
1979.8,13.3,29.7,0,0
2633.3,73.1,5.3,0,3
132.7,76.4,35.7,0,1
3207.5,36.6,28.0,0,2
1767.0,12.2,20.2,0,0
1699.6,39.4,5.5,0,0
2539.7,48.1,15.0,0,0
1244.5,55.7,9.6,0,0
428.8,13.0,26.1,0,3
3026.7,13.2,2.8,0,1
4462.9,44.3,24.8,0,1
883.3,78.4,29.0,0,3
1736.3,71.2,4.9,0,0
2791.3,63.1,10.6,0,1
2729.5,46.5,15.4,0,2
2048.1,6.6,1.0,0,0
647.7,46.2,20.4,0,0
1691.8,62.7,34.3,0,3
2788.1,60.7,2.6,0,3
1218.9,17.8,5.8,0,0
1964.1,68.1,13.1,0,0
579.7,29.8,3.7,0,3
3693.4,43.8,33.3,0,3
71.0,36.6,33.8,0,0
184.1,18.0,9.8,0,1
342.8,64.4,21.3,0,3
1399.1,79.3,27.5,0,2
1526.0,31.7,22.6,0,0
3128.8,87.3,7.8,0,0
1699.0,31.7,26.1,0,0
4623.5,40.8,30.0,0,1
1576.3,66.1,20.8,0,0
4090.4,52.8,9.6,0,0
2998.9,41.5,11.5,0,0
1143.2,51.5,25.4,0,3
759.4,40.2,20.6,0,0
3956.2,18.0,33.2,0,2
1749.1,24.5,13.7,0,0
1524.5,10.1,14.4,0,3
107.3,67.4,8.2,0,0
2477.9,54.0,18.9,0,0
1056.8,11.4,17.9,0,0
2079.1,50.4,18.0,0,1
1440.8,29.1,29.9,0,2
2202.2,27.2,9.6,0,0
4043.4,59.6,12.1,0,3
1620.6,40.3,22.2,0,0
3155.0,66.8,1.3,0,3
3667.6,60.9,10.6,0,1
1830.0,62.8,11.2,0,1
4952.0,35.9,14.4,0,0
1028.3,43.8,6.2,0,1
3580.0,19.9,27.5,0,2
3815.2,15.1,8.2,0,2
253.8,30.0,1.5,0,2
714.3,56.4,24.0,0,3
3302.2,86.4,12.6,0,1
776.9,52.3,8.9,0,1
575.5,52.6,27.6,0,0
2507.2,85.5,5.1,0,1
2070.0,24.6,37.2,0,3
3681.1,7.8,2.1,0,2
4637.9,29.2,23.7,0,1
3313.1,72.2,0.8,0,2
3579.6,53.3,9.2,0,0
4054.5,42.9,5.5,0,0
692.6,17.8,6.7,0,2
1143.5,13.3,31.9,0,0
2179.2,64.2,1.4,0,1
3295.8,95.4,25.9,0,1
2284.3,44.1,1.9,0,2
2753.7,70.0,15.1,0,3
1697.5,71.1,12.3,0,3
3129.4,79.9,31.3,0,3
615.9,50.9,30.9,0,3
1567.1,42.7,19.2,0,0
3435.5,66.7,24.2,0,1
1787.7,87.4,31.9,0,2
2049.1,55.1,1.5,0,0
4980.8,9.7,30.3,0,3
1495.1,46.9,14.0,0,0
4841.6,36.3,35.8,0,1
4666.3,68.3,25.9,0,0
2285.4,21.7,36.8,0,0
2311.5,5.6,23.3,0,2
3610.8,28.8,23.7,0,3
3279.4,13.9,33.1,0,3
419.0,36.3,24.1,0,2
3227.9,6.3,1.2,0,1
