RT,Avai,Thr,Late,Place,Label
966.4,63.9,6.8,0.0,2,0.62994
1101.3,18.4,29.4,0.0,0,0.59194
3158.1,27.2,6.4,0.0,0,0.50499
675.0,67.7,21.8,0.0,3,0.6965
1631.9,80.9,28.6,0.0,0,0.73277
929.3,83.2,34.0,0.0,2,0.75216
708.9,49.0,25.3,0.0,0,0.66798
1021.3,45.6,17.4,0.0,2,0.60799
805.4,15.5,39.6,0.0,0,0.61739
4075.4,89.5,5.6,0.0,2,0.61613
4476.3,60.5,14.4,0.0,1,0.55285
4412.4,64.7,3.3,0.0,0,0.55963
2251.7,85.0,35.5,0.0,0,0.74488
2646.1,28.4,34.2,0.0,3,0.58767
137.3,67.7,17.3,0.0,0,0.70894
4040.9,61.2,15.5,0.0,2,0.57079
716.3,81.5,11.9,0.0,3,0.70001
3970.8,52.2,3.8,0.0,1,0.52709
1248.5,22.4,25.8,0.0,2,0.57421
214.2,91.8,30.8,0.0,3,0.78567
725.6,13.7,36.4,0.0,2,0.59261
471.3,25.3,15.9,0.0,0,0.59102
3025.3,45.2,1.1,0.0,0,0.53991
3678.0,23.1,10.9,0.0,0,0.49282
3434.3,35.5,28.8,0.0,3,0.56136
4046.9,69.5,15.0,0.0,3,0.59699
2285.0,16.5,3.5,0.0,1,0.46822
1551.1,31.4,11.7,0.0,0,0.56894
141.9,36.4,15.8,0.0,3,0.61173
1477.5,18.2,3.8,0.0,2,0.50068
1692.4,9.1,43.0,0.0,0,0.58779
3187.1,50.5,28.1,0.0,1,0.59949
1734.4,54.4,21.4,0.0,1,0.63203
1343.0,93.2,15.8,0.0,1,0.71604
1078.8,32.7,34.0,0.0,3,0.62548
2207.3,71.4,32.8,0.0,1,0.69114
2867.4,62.3,23.0,0.0,1,0.62398
4985.1,23.5,3.7,0.0,3,0.43978
2139.3,24.5,43.9,0.0,1,0.59381
3952.4,54.3,13.0,0.0,2,0.5452
1743.2,64.8,10.9,0.0,1,0.62904
3224.1,20.4,31.1,0.0,2,0.53014
1805.2,89.4,3.6,0.0,2,0.67249
1579.2,68.0,4.9,0.0,3,0.63774
2663.5,88.8,37.8,0.0,0,0.74976
3885.6,80.6,5.3,0.0,1,0.60475
1988.9,62.1,16.5,0.0,3,0.63795
1634.0,51.3,23.3,0.0,1,0.62259
3135.6,31.6,16.3,0.0,2,0.52398
896.0,56.6,9.9,0.0,2,0.6249
1974.8,91.2,0.9,0.0,1,0.66405
2259.3,51.7,16.2,0.0,2,0.59569
2261.1,9.0,23.7,0.0,1,0.51167
3066.2,15.6,23.6,0.0,3,0.50804
2257.3,86.8,23.3,0.0,3,0.71339
2474.7,25.3,8.2,0.0,1,0.50112
4412.2,17.2,9.4,0.0,2,0.43243
264.2,30.2,10.2,0.0,3,0.58212
1897.3,66.2,41.8,0.0,0,0.72246
887.4,51.2,7.1,0.0,3,0.61646
3797.8,36.8,25.7,0.0,3,0.55767
3906.5,75.7,21.8,0.0,1,0.62285
3593.3,46.4,23.0,0.0,0,0.58346
690.1,80.9,13.3,0.0,2,0.70499
3731.7,49.1,30.1,0.0,1,0.5802
2796.5,17.0,43.0,0.0,0,0.57993
499.2,73.6,9.5,0.0,2,0.67894
2973.5,91.0,9.8,0.0,3,0.6638
1209.8,27.1,6.4,0.0,3,0.54708
3054.2,59.4,27.5,0.0,0,0.64071
1010.4,15.7,23.3,0.0,2,0.54746
2738.9,33.3,40.9,0.0,0,0.61685
1506.9,29.9,3.6,0.0,2,0.52445
883.3,14.2,10.2,0.0,0,0.53874
283.2,15.9,26.2,0.0,0,0.59812
3729.3,86.7,19.1,0.0,1,0.65168
1179.5,40.1,17.8,0.0,0,0.61521
1850.7,68.4,29.4,0.0,1,0.6807
4717.2,39.1,17.3,0.0,1,0.50381
1926.0,34.5,3.2,0.0,1,0.52847
2751.0,28.2,8.4,0.0,0,0.52257
3073.6,16.0,35.1,0.0,0,0.55088
2969.3,65.9,12.1,0.0,1,0.60773
3895.3,38.7,17.8,0.0,0,0.54373
2497.2,88.5,22.8,0.0,3,0.70066
1899.0,8.7,21.8,0.0,1,0.51117
2086.7,70.5,1.5,0.0,1,0.6093
1377.0,16.7,34.7,0.0,0,0.59405
3540.0,67.4,22.7,0.0,3,0.62739
1192.8,27.0,1.7,0.0,3,0.53813
2434.8,5.7,21.9,0.0,2,0.48435
3400.1,95.2,19.2,0.0,1,0.67741
902.5,38.2,10.5,0.0,2,0.57811
1322.4,12.9,17.8,0.0,1,0.51928
2556.0,25.0,13.2,0.0,2,0.51792
3404.2,70.6,29.7,0.0,1,0.64958
3413.9,43.2,29.1,0.0,0,0.59524
352.1,18.6,1.6,0.0,1,0.52247
2904.0,54.3,17.2,0.0,1,0.58547
3169.1,73.1,21.2,0.0,0,0.65646
2595.7,68.6,18.5,0.0,0,0.65278
1371.1,54.3,30.7,0.0,2,0.65712
3431.9,61.7,26.8,0.0,2,0.62164
855.0,71.9,27.5,0.0,2,0.70625
1885.6,88.5,1.0,0.0,0,0.67653
4158.0,15.0,3.3,0.0,0,0.44176
4545.4,50.2,24.3,0.0,3,0.56145
1223.7,37.4,10.0,0.0,1,0.5693
663.1,78.5,19.2,0.0,0,0.72757
1806.2,64.5,0.4,0.0,0,0.61699
853.5,7.5,26.0,0.0,0,0.56224
263.4,86.5,27.3,0.0,0,0.77781
4921.8,47.9,35.4,0.0,3,0.56839
1419.2,67.9,5.2,0.0,2,0.63114
4798.5,77.9,17.3,0.0,3,0.60357
3206.5,24.7,16.7,0.0,3,0.51813
37.2,9.5,5.2,0.0,2,0.52279
4436.6,41.8,13.4,0.0,0,0.52705
2526.1,61.3,34.0,0.0,0,0.67492
3356.5,49.8,5.3,0.0,1,0.54123
1302.6,23.4,8.7,0.0,0,0.54746
3512.3,15.3,3.6,0.0,1,0.44123
1630.3,61.7,13.5,0.0,1,0.63159
2772.9,9.2,33.9,0.0,3,0.52324
4659.4,9.5,28.3,0.0,2,0.4589
1522.0,93.6,37.6,0.0,0,0.7898
2054.4,14.5,32.6,0.0,2,0.54488
1748.9,11.7,13.5,0.0,2,0.50612
2458.9,32.0,4.5,0.0,2,0.51594
1185.4,45.3,40.6,0.0,2,0.67111
2967.3,79.5,28.3,0.0,2,0.67816
2997.3,7.0,19.3,0.0,2,0.46908
3977.4,26.1,23.0,0.0,2,0.5052
3888.3,74.5,32.6,0.0,3,0.66731
1329.7,8.5,18.6,0.0,0,0.5343
4377.3,24.1,19.5,0.0,3,0.49578
3365.6,53.8,16.2,0.0,0,0.59063
2841.3,53.6,17.3,0.0,2,0.58966
2891.1,17.1,32.1,0.0,2,0.53526
605.8,23.2,5.7,0.0,2,0.5339
2393.2,45.2,21.5,0.0,2,0.59361
1916.1,73.6,7.2,0.0,2,0.64029
1031.5,6.9,32.1,0.0,3,0.56643
1187.3,27.6,28.2,0.0,3,0.60629
2423.3,77.7,23.8,0.0,2,0.67283
966.6,67.9,28.3,0.0,2,0.69566
2536.2,62.4,29.1,0.0,0,0.66526
593.4,97.5,11.8,0.0,0,0.75829
1894.7,8.9,1.7,0.0,0,0.4789
4287.1,14.1,9.8,0.0,2,0.43999
121.5,29.8,8.6,0.0,1,0.57486
1302.0,94.2,17.5,0.0,3,0.73097
3222.4,22.9,3.7,0.0,0,0.48573
3362.6,13.6,16.6,0.0,3,0.4801
276.9,40.0,41.4,0.0,1,0.6834
1929.5,67.8,7.0,0.0,3,0.63436
1934.9,17.8,6.3,0.0,3,0.50275
1998.7,60.3,9.2,0.0,3,0.62003
2042.3,20.2,14.8,0.0,2,0.52381
2844.5,87.3,17.1,0.0,2,0.6698
2263.4,10.8,14.4,0.0,1,0.48248
3220.6,60.9,17.6,0.0,0,0.61565
2087.9,11.8,25.9,0.0,0,0.54202
1054.0,54.8,4.2,0.0,3,0.61295
1710.3,47.0,26.1,0.0,2,0.62371
4412.1,20.7,1.1,0.0,2,0.42641
3858.0,10.7,30.1,0.0,0,0.50534
1992.6,86.1,27.4,0.0,3,0.72785
1917.4,60.2,24.8,0.0,3,0.65751
2553.8,53.6,24.0,0.0,0,0.63005
2469.7,59.5,36.5,0.0,3,0.66693
3473.7,41.1,37.3,0.0,2,0.58707
2027.1,32.6,10.2,0.0,1,0.53477
733.3,63.9,5.9,0.0,3,0.65099
2754.7,11.4,32.2,0.0,1,0.51612
2484.7,22.1,6.6,0.0,2,0.48622
4380.7,14.1,2.0,0.0,1,0.41665
2769.3,60.4,8.1,0.0,2,0.58581
1317.6,68.6,12.5,0.0,0,0.66963
3001.8,48.5,18.4,0.0,0,0.59215
2329.0,21.7,33.5,0.0,0,0.57969
505.8,75.0,3.3,0.0,0,0.68303
3311.7,15.7,31.5,0.0,1,0.51962
4200.1,51.9,15.4,0.0,0,0.56306
5267.9,78.9,16.6,0.0,1,0.59454
3037.4,31.3,31.2,0.0,1,0.55661
803.1,77.5,25.0,0.0,3,0.73082
3807.3,84.0,2.3,0.0,1,0.60011
4436.0,73.3,27.1,0.0,2,0.62261
714.2,80.1,25.1,0.0,2,0.72744
670.4,71.8,2.7,0.0,3,0.66616
4212.2,85.6,19.1,0.0,3,0.65543
1433.1,19.9,4.3,0.0,1,0.50952
3542.3,65.3,36.0,0.0,2,0.64851
1895.3,59.6,26.3,0.0,3,0.66489
3415.9,15.8,22.9,0.0,3,0.49999
1619.6,80.0,28.8,0.0,1,0.70813
2766.0,67.1,3.5,0.0,2,0.59202
530.3,75.3,7.2,0.0,2,0.67686
1745.8,9.5,17.0,0.0,2,0.50105
3982.4,84.8,26.0,0.0,1,0.65355
361.4,48.0,19.6,0.0,1,0.63916
1802.6,21.5,30.1,0.0,2,0.56015
2168.9,84.1,17.2,0.0,1,0.68367
3799.9,67.8,0.7,0.0,0,0.57607
2234.0,75.8,8.6,0.0,2,0.63219
2452.8,72.7,7.5,0.0,2,0.61697
1523.1,81.3,21.1,0.0,0,0.71777
3198.6,9.0,0.3,0.0,3,0.43443
637.7,21.3,7.8,0.0,3,0.54798
4071.6,63.4,21.7,0.0,3,0.59885
3140.1,50.9,7.1,0.0,1,0.54899
3565.1,27.3,15.0,0.0,2,0.50074
4936.8,66.6,33.3,0.0,3,0.61972
1089.6,65.1,20.7,0.0,1,0.67421
616.9,11.7,24.8,0.0,0,0.57575
1476.8,49.2,25.2,0.0,0,0.64888
4534.7,38.8,40.0,0.0,2,0.56534
809.6,43.8,1.1,0.0,0,0.59183
1575.1,71.7,29.7,0.0,3,0.70967
1269.3,16.5,33.1,0.0,0,0.59216
2272.3,71.4,31.0,0.0,2,0.67716
152.2,76.6,30.1,0.0,3,0.75642
2291.3,46.6,25.1,0.0,3,0.61636
4162.3,52.2,0.3,0.0,3,0.51106
5165.0,58.6,31.0,0.0,1,0.57919
4494.4,63.1,11.7,0.0,0,0.57445
4449.0,62.4,26.9,0.0,1,0.59399
381.4,23.6,43.5,0.0,2,0.64474
704.5,11.4,38.2,0.0,1,0.58671
2242.2,19.8,36.0,0.0,0,0.58334
4630.8,21.3,29.5,0.0,1,0.49827
829.8,82.4,11.5,0.0,0,0.71393
1430.3,74.7,38.4,0.0,2,0.73064
5288.6,21.6,20.6,0.0,1,0.45242
740.2,17.9,2.0,0.0,1,0.51479
4452.7,63.9,15.1,0.0,3,0.57152
3490.6,27.4,7.7,0.0,3,0.48577
4190.3,68.3,29.3,0.0,1,0.61813
4078.8,48.0,39.5,0.0,0,0.61669
2270.5,16.2,9.6,0.0,1,0.4839
4118.3,11.8,29.6,0.0,2,0.47763
820.5,83.2,10.3,0.0,0,0.71304
3242.6,22.8,34.1,0.0,2,0.53977
3916.7,51.9,12.1,0.0,1,0.54695
1393.1,27.1,25.8,0.0,0,0.59737
1721.1,73.5,19.5,0.0,0,0.68924
2033.3,25.8,16.6,0.0,2,0.54126
3161.6,39.5,15.6,0.0,2,0.54525
318.1,57.6,36.6,0.0,0,0.7274
3744.5,67.8,5.3,0.0,0,0.5889
89.6,61.5,17.6,0.0,3,0.68731
1909.7,31.7,15.7,0.0,3,0.56475
1687.6,37.4,33.4,0.0,3,0.63396
1397.1,84.4,11.4,0.0,3,0.70289
2028.6,65.7,28.9,0.0,3,0.6703
2372.0,11.8,13.9,0.0,1,0.48147
3255.0,82.7,29.5,0.0,0,0.69902
1382.8,80.5,16.0,0.0,2,0.68977
2754.3,18.9,8.7,0.0,3,0.48971
922.0,56.8,1.8,0.0,0,0.62335
2743.3,54.7,17.8,0.0,3,0.60491
4059.0,37.8,28.0,0.0,0,0.56296
2546.6,6.5,2.1,0.0,3,0.4423
2268.8,64.5,35.8,0.0,0,0.69385
1328.8,83.4,17.8,0.0,1,0.70488
3773.5,25.3,13.0,0.0,3,0.4901
1843.5,9.4,17.3,0.0,2,0.49606
1143.6,41.0,25.6,0.0,0,0.63776
2417.7,26.0,4.4,0.0,3,0.505
2993.6,45.4,31.5,0.0,1,0.59493
2497.0,37.4,2.3,0.0,3,0.52462
1850.1,54.9,24.1,0.0,0,0.65107
2488.4,6.3,22.4,0.0,3,0.50306
4331.9,39.1,29.5,0.0,1,0.54151
3916.3,54.2,33.0,0.0,2,0.59958
3930.9,38.4,39.0,0.0,2,0.57817
3797.1,55.4,28.7,0.0,0,0.61511
2360.9,9.8,43.6,0.0,3,0.56765
2216.0,80.6,16.9,0.0,3,0.68287
869.4,73.4,20.1,0.0,3,0.70234
4312.0,29.6,0.3,0.0,2,0.44574
5239.5,52.3,3.9,0.0,3,0.49535
219.0,25.8,3.1,0.0,2,0.54887
1245.1,40.2,22.7,0.0,0,0.62592
610.1,24.4,7.7,0.0,0,0.56482
4390.4,15.3,32.1,0.0,2,0.48888
1657.4,81.5,16.4,0.0,0,0.70309
987.4,50.3,19.0,0.0,1,0.62884
815.7,62.7,17.2,0.0,0,0.67923
997.4,6.8,8.3,0.0,3,0.50091
2556.5,18.9,38.8,0.0,3,0.56475
4899.1,22.6,16.6,0.0,1,0.45388
1974.1,36.6,18.9,0.0,3,0.58649
2413.8,34.0,26.8,0.0,1,0.56895
2492.0,20.8,27.5,0.0,2,0.53507
774.0,65.4,42.4,0.0,1,0.72845
3521.7,47.1,31.0,0.0,3,0.59622
352.9,62.8,25.5,0.0,2,0.69615
4780.3,74.7,42.2,0.0,2,0.65495
571.8,15.7,9.4,0.0,3,0.53725
513.3,54.4,2.9,0.0,0,0.63024
3001.0,47.9,23.6,0.0,1,0.58669
1333.4,37.4,22.1,0.0,3,0.61509
2939.8,63.4,29.4,0.0,1,0.63352
4517.9,64.6,15.3,0.0,1,0.56571
1205.2,39.7,4.2,0.0,2,0.56379
1089.4,16.0,17.4,0.0,0,0.55616
3492.7,87.1,5.1,0.0,0,0.64315
942.3,58.6,28.7,0.0,0,0.69447
4885.4,35.3,19.7,0.0,2,0.5012
3951.4,51.6,18.7,0.0,2,0.55383
1984.5,77.7,19.7,0.0,3,0.68136
1412.0,50.6,20.8,0.0,2,0.62119
2469.0,15.4,35.1,0.0,3,0.54927
1451.5,53.2,9.2,0.0,3,0.61478
2729.5,80.8,38.7,0.0,0,0.73028
268.2,83.9,30.3,0.0,2,0.75952
3195.6,90.8,16.1,0.0,1,0.66542
1059.4,54.9,18.1,0.0,1,0.63271
2978.9,77.2,34.1,0.0,0,0.70375
1934.7,85.7,5.7,0.0,2,0.66108
2811.4,44.5,28.2,0.0,2,0.59638
3782.6,66.2,5.7,0.0,2,0.5636
1673.0,12.0,17.5,0.0,2,0.51874
1750.4,37.6,7.8,0.0,1,0.54713
81.1,58.4,2.6,0.0,2,0.63347
1471.4,24.7,17.3,0.0,1,0.54758
3619.8,27.9,6.7,0.0,3,0.48097
1171.7,14.7,22.3,0.0,1,0.5425
2842.4,20.3,29.2,0.0,3,0.54153
3734.0,55.4,28.1,0.0,3,0.60889
1820.3,31.8,6.3,0.0,2,0.53354
3702.6,69.6,22.1,0.0,3,0.62105
448.0,13.7,44.6,0.0,3,0.62377
1451.6,67.8,9.0,0.0,0,0.65551
109.4,22.9,8.6,0.0,0,0.57596
3315.7,56.4,3.1,0.0,2,0.55272
696.4,69.4,26.3,0.0,0,0.72169
2359.1,22.5,6.2,0.0,1,0.48881
3085.6,15.6,28.2,0.0,0,0.5323
210.7,75.2,33.9,0.0,2,0.75138
1954.3,60.3,7.7,0.0,2,0.60324
1779.7,23.9,24.2,0.0,1,0.5566
976.5,24.9,9.6,0.0,1,0.54331
780.2,47.6,13.0,0.0,3,0.62149
855.8,87.0,16.7,0.0,1,0.71583
3598.0,33.8,28.0,0.0,0,0.56452
1620.8,76.5,22.0,0.0,1,0.69287
3095.8,54.1,14.5,0.0,1,0.56989
165.6,22.8,29.5,0.0,0,0.62658
2827.8,51.7,1.9,0.0,1,0.54585
2880.7,96.3,2.7,0.0,3,0.6615
2174.1,22.6,31.5,0.0,3,0.57499
4630.7,24.7,22.4,0.0,0,0.50185
5353.9,51.3,5.5,0.0,1,0.49491
1478.6,49.4,33.1,0.0,3,0.66623
5311.4,72.5,8.2,0.0,2,0.55413
2373.5,70.5,13.3,0.0,1,0.62678
1535.5,38.3,21.0,0.0,3,0.59371
1671.0,31.6,8.8,0.0,0,0.55915
1314.0,20.8,22.7,0.0,1,0.55807
4688.7,28.9,16.7,0.0,1,0.47292
1810.0,83.3,25.5,0.0,0,0.72657
1826.0,52.5,39.6,0.0,0,0.68455
2524.5,54.9,36.1,0.0,2,0.64505
1373.0,36.7,19.4,0.0,3,0.5906
2564.2,76.9,11.5,0.0,1,0.63876
2120.3,44.5,10.7,0.0,0,0.58494
4855.9,34.1,33.3,0.0,2,0.53244
826.1,50.7,3.4,0.0,2,0.59842
3170.8,17.2,14.5,0.0,3,0.49405
1502.6,60.1,11.7,0.0,3,0.63468
2810.4,53.9,9.7,0.0,3,0.57646
888.9,14.7,31.7,0.0,1,0.57915
951.4,50.8,34.1,0.0,0,0.68826
2782.9,50.3,7.1,0.0,0,0.57387
815.5,13.6,22.1,0.0,0,0.56876
2228.4,5.3,28.7,0.0,3,0.52556
459.2,13.2,30.5,0.0,2,0.57314
3194.6,37.7,33.4,0.0,2,0.58005
822.0,46.1,19.4,0.0,1,0.6259
349.9,78.6,38.1,0.0,0,0.7829
2848.1,34.4,11.8,0.0,0,0.54424
4958.1,24.7,0.6,0.0,1,0.42318
1309.9,48.3,12.3,0.0,3,0.61475
2761.2,54.8,13.4,0.0,2,0.57824
221.0,37.7,16.6,0.0,2,0.61065
4171.8,40.3,5.8,0.0,3,0.50232
3729.5,56.0,9.2,0.0,1,0.55648
3834.1,62.8,27.3,0.0,3,0.62246
3768.8,26.8,33.8,0.0,3,0.54517
978.4,63.3,21.0,0.0,2,0.67269
3310.9,60.3,18.8,0.0,0,0.61477
1077.7,89.5,34.3,0.0,2,0.7634
3363.3,11.6,17.3,0.0,3,0.48671
495.0,65.3,38.1,0.0,1,0.7283
766.0,65.5,39.3,0.0,1,0.72955
3232.2,50.9,3.5,0.0,2,0.53774
829.9,37.6,32.7,0.0,0,0.65493
1286.5,57.5,22.0,0.0,3,0.66408
4622.0,41.4,22.4,0.0,2,0.52469
1680.1,19.8,17.0,0.0,3,0.54254
2144.8,54.0,17.8,0.0,3,0.625
1558.8,10.6,24.6,0.0,3,0.53883
3608.5,10.0,0.5,0.0,1,0.41108
263.5,39.3,30.4,0.0,1,0.64841
1457.9,85.8,35.8,0.0,1,0.75267
2330.2,10.9,29.9,0.0,1,0.52739
270.3,21.8,7.9,0.0,1,0.55022
2683.3,55.2,21.9,0.0,2,0.60381
3328.3,69.4,15.5,0.0,0,0.62888
3898.6,54.5,21.3,0.0,0,0.5919
2987.9,40.9,16.7,0.0,3,0.55569
1311.7,12.1,2.0,0.0,3,0.4857
4355.5,62.4,30.9,0.0,3,0.61213
1891.4,13.3,18.2,0.0,3,0.52263
144.1,70.7,29.0,0.0,2,0.7248
2685.7,87.0,41.8,0.0,0,0.75478
778.9,23.1,41.5,0.0,1,0.62315
937.7,53.2,6.4,0.0,2,0.61015
1563.8,8.6,31.1,0.0,0,0.55995
1387.4,50.3,39.3,0.0,3,0.67296
4155.8,17.2,7.7,0.0,0,0.45812
4060.5,80.0,9.6,0.0,1,0.59787
2624.2,64.4,23.4,0.0,1,0.63214
2130.3,65.5,28.2,0.0,1,0.66009
3249.7,68.4,16.9,0.0,0,0.63185
2702.6,87.1,9.3,0.0,3,0.65888
2464.2,48.0,22.6,0.0,3,0.61091
851.2,61.1,5.3,0.0,1,0.62649
438.3,20.1,24.5,0.0,3,0.59842
2130.8,18.6,16.6,0.0,3,0.53192
3348.8,51.6,19.5,0.0,0,0.59397
4482.5,54.0,37.1,0.0,2,0.6005
2749.9,77.2,20.3,0.0,3,0.66187
2146.2,22.7,30.0,0.0,0,0.57789
3286.7,13.8,1.0,0.0,2,0.43887
60.7,77.8,9.5,0.0,1,0.70256
3629.5,83.7,15.3,0.0,3,0.65153
3810.2,52.3,34.2,0.0,0,0.62089
4247.9,59.4,10.1,0.0,1,0.55044
2501.0,52.7,1.9,0.0,1,0.55734
5099.9,67.8,13.1,0.0,2,0.55761
3649.3,17.8,2.8,0.0,0,0.46016
1941.2,92.4,18.4,0.0,2,0.70754
4185.1,63.3,30.1,0.0,2,0.60636
224.2,26.1,5.5,0.0,2,0.55484
4699.0,96.0,37.7,0.0,3,0.71506
3537.3,48.8,20.4,0.0,0,0.58433
571.8,88.7,14.5,0.0,2,0.71895
3349.0,70.9,19.6,0.0,1,0.62451
2578.8,36.9,6.8,0.0,3,0.53432
2022.7,44.2,30.5,0.0,3,0.62705
1453.5,37.8,1.4,0.0,1,0.53786
2759.4,14.0,12.0,0.0,3,0.48291
2992.4,14.3,3.5,0.0,1,0.45191
1816.8,61.6,37.9,0.0,1,0.6828
773.0,58.6,33.6,0.0,3,0.69422
915.9,49.5,3.8,0.0,2,0.58797
3263.2,43.0,13.1,0.0,3,0.54416
56.6,68.7,30.1,0.0,0,0.74551
3884.0,55.2,31.2,0.0,1,0.59636
2974.4,9.3,23.2,0.0,2,0.49078
1646.8,16.7,24.9,0.0,1,0.54572
125.9,47.1,27.6,0.0,0,0.68355
2416.7,14.4,23.3,0.0,3,0.52158
2868.8,29.2,27.7,0.0,1,0.55497
3759.1,41.8,16.5,0.0,2,0.53016
556.1,27.1,1.2,0.0,1,0.54382
3317.6,52.4,12.8,0.0,1,0.55597
860.0,77.8,11.3,0.0,3,0.6914
1387.2,44.1,10.7,0.0,0,0.60214
1869.0,21.2,44.9,0.0,3,0.60467
884.8,72.1,20.4,0.0,0,0.70898
81.1,87.2,18.4,0.0,0,0.76192
3545.8,49.4,28.5,0.0,1,0.59314
55.7,20.0,14.7,0.0,0,0.58526
653.8,59.7,23.1,0.0,1,0.6687
3703.6,63.0,8.8,0.0,2,0.57242
4559.1,26.1,12.1,0.0,3,0.47021
115.2,49.1,9.1,0.0,0,0.64242
3252.3,65.5,23.0,0.0,3,0.63148
1501.3,14.0,5.3,0.0,1,0.49116
1170.9,96.5,41.8,0.0,1,0.80245
4225.5,47.6,14.8,0.0,3,0.53925
2484.6,23.0,25.0,0.0,2,0.5389
1978.8,74.7,6.4,0.0,1,0.63472
1023.9,66.9,36.5,0.0,1,0.7146
182.9,23.1,38.0,0.0,3,0.642
411.2,65.4,14.9,0.0,3,0.68824
3570.1,72.3,7.7,0.0,3,0.59784
3346.8,39.0,8.4,0.0,2,0.51549
3175.5,44.3,5.0,0.0,0,0.54383
1476.1,57.2,1.8,0.0,2,0.59017
248.9,15.2,42.4,0.0,1,0.6152
384.9,44.7,17.5,0.0,2,0.6274
2277.9,54.1,0.8,0.0,2,0.56425
2843.0,89.7,22.5,0.0,2,0.69462
3233.7,63.4,41.4,0.0,3,0.67235
4046.2,53.3,39.8,0.0,0,0.63136
2244.7,70.6,26.2,0.0,2,0.66522
846.3,62.8,17.1,0.0,3,0.66214
3093.5,72.8,27.8,0.0,0,0.6741
744.4,78.1,11.0,0.0,2,0.68934
3353.2,75.2,20.1,0.0,0,0.65439
2883.1,77.0,42.5,0.0,2,0.70269
3280.8,74.6,13.6,0.0,0,0.63842
3639.7,57.1,17.3,0.0,0,0.59482
2845.3,34.8,39.6,0.0,0,0.61466
2858.5,41.4,0.6,0.0,0,0.53351
2120.3,66.2,0.7,0.0,2,0.58953
2565.1,21.0,8.8,0.0,3,0.49884
2619.9,53.0,5.2,0.0,0,0.57995
1026.8,57.6,5.8,0.0,0,0.63265
2460.3,56.7,22.8,0.0,2,0.61468
3544.5,74.9,19.3,0.0,0,0.64665
1532.4,6.7,11.5,0.0,3,0.49193
2772.2,30.0,38.3,0.0,0,0.60121
4394.4,24.5,10.6,0.0,0,0.47775
3173.3,59.0,34.9,0.0,3,0.63908
1235.8,41.5,12.7,0.0,0,0.60453
3675.8,33.3,22.0,0.0,0,0.5463
1902.3,72.4,12.7,0.0,1,0.64474
894.3,10.4,24.6,0.0,1,0.54674
388.6,65.2,20.0,0.0,2,0.68371
3023.1,27.2,19.6,0.0,0,0.54124
119.8,17.9,2.6,0.0,3,0.54755
4525.5,56.5,8.2,0.0,0,0.54853
541.2,86.3,34.8,0.0,0,0.78914
4914.7,28.6,25.7,0.0,1,0.49684
591.6,10.6,26.2,0.0,3,0.57273
544.1,64.8,19.5,0.0,2,0.67392
1141.7,64.4,7.4,0.0,3,0.64813
627.4,7.5,40.0,0.0,1,0.57941
4097.3,78.5,18.3,0.0,3,0.63723
3681.9,88.9,28.6,0.0,0,0.70154
1975.3,26.5,0.3,0.0,1,0.49671
4181.4,57.6,26.6,0.0,0,0.60575
1360.6,25.8,24.8,0.0,1,0.56878
4189.0,28.0,30.8,0.0,3,0.52986
54.8,29.0,28.0,0.0,2,0.62713
2719.6,64.1,43.6,0.0,2,0.68585
1859.2,56.7,24.1,0.0,1,0.63676
740.4,52.4,35.1,0.0,3,0.69764
1250.2,11.0,2.7,0.0,1,0.48837
2604.5,67.6,31.7,0.0,0,0.68296
1612.1,33.7,26.3,0.0,2,0.59219
4380.3,67.2,3.0,0.0,0,0.56596
2804.9,19.3,17.8,0.0,3,0.5203
1287.8,58.1,8.5,0.0,2,0.6128
1855.7,73.8,13.0,0.0,0,0.6704
1933.6,58.9,17.5,0.0,0,0.64263
3808.9,50.9,9.5,0.0,0,0.55572
2897.1,14.1,1.1,0.0,2,0.45064
1921.0,60.0,16.6,0.0,0,0.6433
3419.8,43.5,12.0,0.0,0,0.5532
701.0,19.5,19.3,0.0,0,0.57932
3425.1,51.3,14.3,0.0,0,0.57814
3702.1,27.7,12.3,0.0,3,0.50221
4206.4,42.8,16.1,0.0,3,0.52978
1018.7,50.6,13.1,0.0,3,0.63298
1787.4,11.9,27.9,0.0,1,0.53713
867.7,29.7,3.2,0.0,3,0.54775
2916.4,72.6,41.0,0.0,2,0.69296
2766.9,27.5,35.0,0.0,2,0.56389
3269.3,74.8,13.8,0.0,0,0.63971
2849.8,82.7,10.5,0.0,0,0.66152
4170.5,29.2,17.8,0.0,1,0.49655
502.8,57.7,15.5,0.0,3,0.66585
2158.0,53.2,0.3,0.0,0,0.57964
510.4,47.6,10.1,0.0,0,0.63139
330.3,89.0,16.6,0.0,3,0.74499
3892.0,70.0,11.7,0.0,0,0.60689
2071.6,29.0,8.9,0.0,2,0.52863
3974.7,50.9,2.7,0.0,1,0.5143
3867.7,19.0,33.1,0.0,2,0.51632
1787.3,71.6,16.0,0.0,3,0.66891
1375.2,36.5,9.0,0.0,2,0.56674
4349.4,52.2,39.4,0.0,2,0.60225
1160.6,62.6,3.0,0.0,1,0.61653
322.5,53.8,40.5,0.0,0,0.72764
211.0,89.2,3.8,0.0,1,0.70625
383.5,7.4,1.0,0.0,0,0.51121
3568.5,39.4,34.6,0.0,0,0.5957
3498.4,68.7,8.3,0.0,3,0.59716
2418.7,59.5,20.1,0.0,0,0.63833
